date,open,close,volume
2000-05-10 00:00:00+00:00,0.0018700000364333,0.0018380000256001,212630653
2000-05-11 00:00:00+00:00,0.001806000014767,0.0017750000115484,211439905
2000-05-12 00:00:00+00:00,0.001806000014767,0.001806000014767,123850733
2000-05-15 00:00:00+00:00,0.0017750000115484,0.0017109999898821,145015837
2000-05-16 00:00:00+00:00,0.0017430000007152,0.0017430000007152,150023501
2000-05-17 00:00:00+00:00,0.0017430000007152,0.0016799999866634,209153167
2000-05-18 00:00:00+00:00,0.0016799999866634,0.0016479999758303,80800058
2000-05-19 00:00:00+00:00,0.0016479999758303,0.0016479999758303,0
2000-05-22 00:00:00+00:00,0.0016159999649971,0.0015849999617785,80468877
2000-05-23 00:00:00+00:00,0.0016159999649971,0.0015849999617785,80468877
2000-05-24 00:00:00+00:00,0.0015849999617785,0.0015849999617785,0
2000-05-25 00:00:00+00:00,0.0015849999617785,0.0015849999617785,0
2000-05-26 00:00:00+00:00,0.0016159999649971,0.0016159999649971,76510132
2000-05-29 00:00:00+00:00,0.0016159999649971,0.0016159999649971,0
2000-05-30 00:00:00+00:00,0.0016159999649971,0.0016159999649971,0
2000-05-31 00:00:00+00:00,0.0016159999649971,0.0016159999649971,0
2000-06-01 00:00:00+00:00,0.0016159999649971,0.0016159999649971,0
2000-06-02 00:00:00+00:00,0.0016799999866634,0.0015529999509453,1285884936
2000-06-05 00:00:00+00:00,0.0015529999509453,0.0015529999509453,0
2000-06-06 00:00:00+00:00,0.0016479999758303,0.0015849999617785,315235931
2000-06-07 00:00:00+00:00,0.0015849999617785,0.0015849999617785,0
2000-06-08 00:00:00+00:00,0.0015849999617785,0.0015849999617785,0
2000-06-09 00:00:00+00:00,0.0017750000115484,0.0017430000007152,1146202769
2000-06-12 00:00:00+00:00,0.0017109999898821,0.0016479999758303,154038403
2000-06-13 00:00:00+00:00,0.0016159999649971,0.0016159999649971,174194074
2000-06-14 00:00:00+00:00,0.0016479999758303,0.0015849999617785,455022824
2000-06-15 00:00:00+00:00,0.0015849999617785,0.0015210000565275,247557689
2000-06-16 00:00:00+00:00,0.0015210000565275,0.0014260000316426,188977252
2000-06-19 00:00:00+00:00,0.0015210000565275,0.0014890000456944,107328619
2000-06-20 00:00:00+00:00,0.0015529999509453,0.0015210000565275,307479330
2000-06-21 00:00:00+00:00,0.0015849999617785,0.0015849999617785,751245096
2000-06-22 00:00:00+00:00,0.0015529999509453,0.0015210000565275,302883309
2000-06-23 00:00:00+00:00,0.0015529999509453,0.0015210000565275,186322781
2000-06-26 00:00:00+00:00,0.0015210000565275,0.0014890000456944,97384313
2000-06-27 00:00:00+00:00,0.0014580000424757,0.0014580000424757,86667265
2000-06-28 00:00:00+00:00,0.0014890000456944,0.0014580000424757,28636042
2000-06-29 00:00:00+00:00,0.0015210000565275,0.0015210000565275,184879618
2000-06-30 00:00:00+00:00,0.0014890000456944,0.0014580000424757,71858490
2000-07-03 00:00:00+00:00,0.0014890000456944,0.0014260000316426,65950701
2000-07-04 00:00:00+00:00,0.0014260000316426,0.0013630000175908,78623519
2000-07-05 00:00:00+00:00,0.0013940000208094,0.0013630000175908,138982929
2000-07-06 00:00:00+00:00,0.0014260000316426,0.0013940000208094,41420518
2000-07-07 00:00:00+00:00,0.0013940000208094,0.0013940000208094,28437015
2000-07-10 00:00:00+00:00,0.0013940000208094,0.0013940000208094,49705521
2000-07-11 00:00:00+00:00,0.0014580000424757,0.0013940000208094,170605940
2000-07-12 00:00:00+00:00,0.0013630000175908,0.0013310000067576,101511307
2000-07-13 00:00:00+00:00,0.0013630000175908,0.0013310000067576,92463624
2000-07-14 00:00:00+00:00,0.0013310000067576,0.0013310000067576,45518199
2000-07-17 00:00:00+00:00,0.0012989999959245,0.0012679999927058,102407725
2000-07-18 00:00:00+00:00,0.0012929999502375,0.0012679999927058,148927298
2000-07-19 00:00:00+00:00,0.0012929999502375,0.0012679999927058,148927298
2000-07-20 00:00:00+00:00,0.0013310000067576,0.0013310000067576,49240380
2000-07-21 00:00:00+00:00,0.0013630000175908,0.0013310000067576,126279064
2000-07-24 00:00:00+00:00,0.0013940000208094,0.0013310000067576,115885043
2000-07-25 00:00:00+00:00,0.0013630000175908,0.0013310000067576,59334638
2000-07-26 00:00:00+00:00,0.0013940000208094,0.0013630000175908,141404045
2000-07-27 00:00:00+00:00,0.0013630000175908,0.0013630000175908,120648066
2000-07-28 00:00:00+00:00,0.0013630000175908,0.0013310000067576,49626660
2000-07-31 00:00:00+00:00,0.0014580000424757,0.0014260000316426,307893488
