,EREGL,EREGL,EREGL,HEKTS,HEKTS,HEKTS,THYAO,THYAO,THYAO,TUPRS,TUPRS,TUPRS
,open,close,volume,open,close,volume,open,close,volume,open,close,volume
date,,,,,,,,,,,,
2013-06-21 00:00:00+00:00,2.0199999809265137,2.0199999809265137,31821902,0.0330270007252693,0.0330270007252693,9483235,6.643477916717529,6.643477916717529,34382940,6.214284896850586,6.214284896850586,9806699
2013-06-24 00:00:00+00:00,1.940000057220459,1.940000057220459,32533574,0.0320199988782405,0.0320199988782405,7503046,6.400000095367432,6.400000095367432,18347343,6.128571033477783,6.128571033477783,5128088
2013-06-25 00:00:00+00:00,1.9299999475479128,1.9299999475479128,19658205,0.0326239988207817,0.0326239988207817,6082582,6.956521034240723,6.956521034240723,51708657,6.099999904632568,6.099999904632568,4617130
2013-06-26 00:00:00+00:00,1.9700000286102293,1.9700000286102293,12593634,0.0342350006103515,0.0342350006103515,12082487,7.179999828338623,7.179999828338623,21130057,6.242856979370117,6.242856979370117,4376841
2013-06-27 00:00:00+00:00,1.9800000190734863,1.9800000190734863,21350972,0.0342350006103515,0.0342350006103515,15183017,7.659999847412109,7.659999847412109,41891340,6.428571224212647,6.428571224212647,5812695
2013-06-28 00:00:00+00:00,1.9900000095367432,1.9900000095367432,26409934,0.0334290005266666,0.0334290005266666,12289304,7.5,7.5,28630674,6.728570938110352,6.728570938110352,12137314
2013-07-01 00:00:00+00:00,2.0,2.0,13609537,0.0340339988470077,0.0340339988470077,2408870,7.599999904632568,7.599999904632568,12701531,6.642857074737549,6.642857074737549,5130412
2013-07-02 00:00:00+00:00,1.9700000286102293,1.9700000286102293,14957076,0.0338319987058639,0.0338319987058639,2358071,7.519999980926514,7.519999980926514,11200311,6.642857074737549,6.642857074737549,4445574
2013-07-03 00:00:00+00:00,1.9299999475479128,1.9299999475479128,30628507,0.0330270007252693,0.0330270007252693,12708849,7.340000152587891,7.340000152587891,29022517,6.357141971588135,6.357141971588135,6219080
2013-07-04 00:00:00+00:00,1.950000047683716,1.950000047683716,13569268,0.0332279987633228,0.0332279987633228,11286597,7.539999961853027,7.539999961853027,15762419,6.357141971588135,6.357141971588135,6225485
2013-07-05 00:00:00+00:00,1.919999957084656,1.919999957084656,11815682,0.0332279987633228,0.0332279987633228,2515134,7.480000019073486,7.480000019073486,16159977,6.214284896850586,6.214284896850586,2897818
2013-07-08 00:00:00+00:00,1.919999957084656,1.919999957084656,9790498,0.0326239988207817,0.0326239988207817,4607148,7.559999942779541,7.559999942779541,14505202,6.114284992218018,6.114284992218018,3674580
2013-07-09 00:00:00+00:00,1.950000047683716,1.950000047683716,16440449,0.0326239988207817,0.0326239988207817,10286224,7.960000038146973,7.960000038146973,30464027,6.142857074737549,6.142857074737549,4944646
2013-07-10 00:00:00+00:00,1.919999957084656,1.919999957084656,17385504,0.0324219986796379,0.0324219986796379,4877278,8.039999961853027,8.039999961853027,43543681,6.142857074737549,6.142857074737549,4340679
2013-07-11 00:00:00+00:00,1.950000047683716,1.950000047683716,15959946,0.0328250005841255,0.0328250005841255,10639180,8.0,8.0,18067084,6.300000190734863,6.300000190734863,3196466
2013-07-12 00:00:00+00:00,1.9600000381469729,1.9600000381469729,14203070,0.0330270007252693,0.0330270007252693,6400431,8.079999923706055,8.079999923706055,21572829,6.528571128845215,6.528571128845215,3832066
2013-07-15 00:00:00+00:00,2.0,2.0,23157056,0.0334290005266666,0.0334290005266666,3848501,8.0600004196167,8.0600004196167,18482547,6.614284992218018,6.614284992218018,4169445
2013-07-16 00:00:00+00:00,1.9800000190734863,1.9800000190734863,18976089,0.0334290005266666,0.0334290005266666,2982746,8.0600004196167,8.0600004196167,16261025,6.485713958740234,6.485713958740234,3689399
2013-07-17 00:00:00+00:00,1.9800000190734863,1.9800000190734863,18167645,0.0340339988470077,0.0340339988470077,38042283,8.0,8.0,14261769,6.571427822113037,6.571427822113037,3919930
2013-07-18 00:00:00+00:00,1.9800000190734863,1.9800000190734863,29314260,0.0338319987058639,0.0338319987058639,5384168,8.0600004196167,8.0600004196167,11621580,6.357141971588135,6.357141971588135,6440959
2013-07-19 00:00:00+00:00,1.9600000381469729,1.9600000381469729,10973208,0.0336310006678104,0.0336310006678104,1198302,7.940000057220459,7.940000057220459,10823062,6.185713768005371,6.185713768005371,6859566
2013-07-22 00:00:00+00:00,1.909999966621399,1.909999966621399,31037274,0.0336310006678104,0.0336310006678104,2638232,8.0600004196167,8.0600004196167,6981040,6.128571033477783,6.128571033477783,6774761
2013-07-23 00:00:00+00:00,1.919999957084656,1.919999957084656,20946569,0.0336310006678104,0.0336310006678104,4273608,8.119999885559082,8.119999885559082,25703084,6.214284896850586,6.214284896850586,6458956
2013-07-24 00:00:00+00:00,1.909999966621399,1.909999966621399,16112702,0.0332279987633228,0.0332279987633228,4378531,8.100000381469727,8.100000381469727,12026518,6.085713863372803,6.085713863372803,7933331
2013-07-25 00:00:00+00:00,1.909999966621399,1.909999966621399,15451595,0.0326239988207817,0.0326239988207817,7633890,8.039999961853027,8.039999961853027,12399697,5.900000095367432,5.900000095367432,10847102
2013-07-26 00:00:00+00:00,1.919999957084656,1.919999957084656,15383125,0.0326239988207817,0.0326239988207817,4242424,8.119999885559082,8.119999885559082,21237621,5.82857084274292,5.82857084274292,6429948
2013-07-29 00:00:00+00:00,1.9299999475479128,1.9299999475479128,12069760,0.0326239988207817,0.0326239988207817,3303823,8.100000381469727,8.100000381469727,11012148,5.8428568840026855,5.8428568840026855,1809346
2013-07-30 00:00:00+00:00,1.940000057220459,1.940000057220459,14607777,0.0328250005841255,0.0328250005841255,5569435,8.220000267028809,8.220000267028809,11629834,5.928571224212647,5.928571224212647,3494505
2013-07-31 00:00:00+00:00,1.9299999475479128,1.9299999475479128,14133533,0.0334290005266666,0.0334290005266666,10370987,8.15999984741211,8.15999984741211,10810709,5.914285182952881,5.914285182952881,4519025
2013-08-01 00:00:00+00:00,1.940000057220459,1.940000057220459,11197853,0.034435998648405,0.034435998648405,61226299,8.100000381469727,8.100000381469727,10576263,5.914285182952881,5.914285182952881,5952394
2013-08-02 00:00:00+00:00,1.9600000381469729,1.9600000381469729,11732699,0.0340339988470077,0.0340339988470077,12406394,8.199999809265137,8.199999809265137,7212928,6.057141780853272,6.057141780853272,3382225
2013-08-05 00:00:00+00:00,2.0,2.0,22752182,0.0338319987058639,0.0338319987058639,6540511,8.239999771118164,8.239999771118164,8681975,6.057141780853272,6.057141780853272,2231264
2013-08-06 00:00:00+00:00,2.059999942779541,2.059999942779541,24939726,0.034435998648405,0.034435998648405,13911720,8.359999656677246,8.359999656677246,10718336,6.071427822113037,6.071427822113037,2597294
2013-08-07 00:00:00+00:00,2.0899999141693115,2.0899999141693115,10774505,0.0346379987895488,0.0346379987895488,1533233,8.4399995803833,8.4399995803833,3655023,5.971427917480469,5.971427917480469,2024470
