,ARCLK,ARCLK,ARCLK,KCHOL,KCHOL,KCHOL,OYAKC,OYAKC,OYAKC,PETKM,PETKM,PETKM
,open,close,volume,open,close,volume,open,close,volume,open,close,volume
date,,,,,,,,,,,,
2002-11-05 00:00:00+00:00,4.224390029907227,4.146340847015381,1576085,4.9162797927856445,4.9162797927856445,7646946,1.021816968917847,1.0115989446640017,118411,0.5816760063171387,0.5816760063171387,14240958
2002-11-06 00:00:00+00:00,4.390243053436279,4.224390029907227,1900674,4.854826927185059,4.854826927185059,6502175,1.0831259489059448,1.062690019607544,179842,0.605912983417511,0.605912983417511,12719346
2002-11-07 00:00:00+00:00,4.634146213531494,4.556097030639648,1702154,5.285000801086426,5.285000801086426,11297662,1.1444350481033323,1.123998999595642,111607,0.66246497631073,0.66246497631073,18715324
2002-11-08 00:00:00+00:00,5.043901920318604,4.556097030639648,2182886,5.285000801086426,5.285000801086426,9809897,1.2670539617538452,1.1648720502853394,290585,0.6543859839439392,0.6543859839439392,15674499
2002-11-11 00:00:00+00:00,4.556097030639648,4.390243053436279,528577,5.1620941162109375,5.1620941162109375,2799560,1.2466169595718384,1.2261810302734375,221438,0.6220700144767761,0.6220700144767761,3465503
2002-11-12 00:00:00+00:00,4.468292236328125,4.146340847015381,926490,5.039186954498291,5.039186954498291,3150499,1.2466169595718384,1.1853079795837402,139508,0.5816760063171387,0.5816760063171387,4617393
2002-11-13 00:00:00+00:00,4.224390029907227,4.146340847015381,621526,5.1620941162109375,5.1620941162109375,3405317,1.205744981765747,1.1853079795837402,65327,0.5816760063171387,0.5816760063171387,3134857
2002-11-14 00:00:00+00:00,4.800000190734863,4.634146213531494,1569901,5.592268943786621,5.592268943786621,8946727,1.307926058769226,1.2874900102615356,451127,0.6301490068435669,0.6301490068435669,6207349
2002-11-15 00:00:00+00:00,4.878047943115234,4.800000190734863,980314,5.653721809387207,5.653721809387207,4392769,1.3487989902496338,1.3487989902496338,238364,0.6463069915771484,0.6463069915771484,5715454
2002-11-18 00:00:00+00:00,5.199999809265137,5.199999809265137,922344,5.838082790374756,5.838082790374756,5218880,1.5735989809036257,1.5735989809036257,368348,0.7270950078964233,0.7270950078964233,8259607
2002-11-19 00:00:00+00:00,5.199999809265137,5.043901920318604,515657,5.653721809387207,5.653721809387207,2130920,1.818835020065308,1.675781011581421,722972,0.7351740002632141,0.7351740002632141,9444619
2002-11-20 00:00:00+00:00,5.287804126739502,5.121951103210449,931172,5.469361782073975,5.469361782073975,2806384,1.655344009399414,1.5735989809036257,327423,0.7351740002632141,0.7351740002632141,7158444
2002-11-21 00:00:00+00:00,5.3658528327941895,5.3658528327941895,1051302,5.592268943786621,5.592268943786621,3289896,1.6349079608917236,1.5327260494232178,274958,0.7836470007896423,0.7836470007896423,9561930
2002-11-22 00:00:00+00:00,5.609755992889404,5.287804126739502,597565,5.530815124511719,5.530815124511719,4270671,1.5735989809036257,1.4305440187454224,64127,0.767490029335022,0.767490029335022,8857242
2002-11-25 00:00:00+00:00,5.199999809265137,5.043901920318604,550064,5.285000801086426,5.285000801086426,1537397,1.47141695022583,1.3487989902496338,99450,0.7513319849967957,0.7513319849967957,3856894
2002-11-26 00:00:00+00:00,5.199999809265137,5.043901920318604,465832,5.346455097198486,5.346455097198486,2856146,1.4305440187454224,1.3692350387573242,139087,0.7513319849967957,0.7513319849967957,2450223
2002-11-27 00:00:00+00:00,5.043901920318604,5.043901920318604,325075,5.285000801086426,5.285000801086426,1783604,1.389672040939331,1.3692350387573242,109001,0.7351740002632141,0.7351740002632141,3552318
2002-11-28 00:00:00+00:00,5.199999809265137,5.043901920318604,339485,5.22354793548584,5.22354793548584,3235990,1.410107970237732,1.3692350387573242,170451,0.7432529926300049,0.7432529926300049,3525622
2002-11-29 00:00:00+00:00,5.287804126739502,5.199999809265137,733926,5.346455097198486,5.346455097198486,3979622,1.410107970237732,1.389672040939331,143340,0.7513319849967957,0.7513319849967957,6059215
2002-12-02 00:00:00+00:00,5.287804126739502,5.199999809265137,0,5.346455097198486,5.346455097198486,0,1.389672040939331,1.389672040939331,0,0.7513319849967957,0.7513319849967957,0
2002-12-03 00:00:00+00:00,5.199999809265137,5.043901920318604,96554,5.22354793548584,5.22354793548584,1625633,1.410107970237732,1.389672040939331,77548,0.7432529926300049,0.7432529926300049,1434591
2002-12-04 00:00:00+00:00,5.121951103210449,5.121951103210449,117034,5.285000801086426,5.285000801086426,845061,1.4305440187454224,1.410107970237732,69117,0.7270950078964233,0.7270950078964233,1305321
2002-12-05 00:00:00+00:00,5.121951103210449,5.121951103210449,0,5.285000801086426,5.285000801086426,0,1.410107970237732,1.410107970237732,0,0.7270950078964233,0.7270950078964233,0
2002-12-06 00:00:00+00:00,5.121951103210449,5.121951103210449,0,5.285000801086426,5.285000801086426,0,1.410107970237732,1.410107970237732,0,0.7270950078964233,0.7270950078964233,0
2002-12-09 00:00:00+00:00,5.043901920318604,4.878047943115234,312499,5.100640773773193,5.100640773773193,2157918,1.389672040939331,1.3487989902496338,65768,0.7028589844703674,0.7028589844703674,1174967
2002-12-10 00:00:00+00:00,5.121951103210449,5.121951103210449,499733,5.100640773773193,5.100640773773193,1708806,1.3692350387573242,1.3692350387573242,33159,0.6867009997367859,0.6867009997367859,1920380
2002-12-11 00:00:00+00:00,5.199999809265137,4.95609712600708,150526,5.100640773773193,5.100640773773193,3337426,1.389672040939331,1.3487989902496338,101072,0.6786220073699951,0.6786220073699951,2008703
2002-12-12 00:00:00+00:00,5.121951103210449,5.043901920318604,536637,5.1620941162109375,5.1620941162109375,3227092,1.389672040939331,1.3692350387573242,16656,0.6947799921035767,0.6947799921035767,2342158
2002-12-13 00:00:00+00:00,5.199999809265137,5.043901920318604,362163,5.100640773773193,5.100640773773193,2368551,1.389672040939331,1.3692350387573242,183281,0.6867009997367859,0.6867009997367859,3543533
2002-12-16 00:00:00+00:00,5.287804126739502,4.878047943115234,397673,4.854826927185059,4.854826927185059,2558386,1.389672040939331,1.3487989902496338,113706,0.6705430150032043,0.6705430150032043,1850416
2002-12-17 00:00:00+00:00,4.878047943115234,4.712194919586182,487160,4.67046594619751,4.67046594619751,2776845,1.3283629417419434,1.3283629417419434,120280,0.605912983417511,0.605912983417511,2137244
2002-12-18 00:00:00+00:00,4.800000190734863,4.712194919586182,569287,4.609013080596924,4.609013080596924,1916979,1.3283629417419434,1.3283629417419434,197001,0.5655189752578735,0.5655189752578735,4017183
2002-12-19 00:00:00+00:00,4.800000190734863,4.634146213531494,201554,4.486105918884277,4.486105918884277,2276778,1.3283629417419434,1.2874900102615356,56379,0.5170450210571289,0.5170450210571289,2953368
2002-12-20 00:00:00+00:00,4.878047943115234,4.800000190734863,187750,4.486105918884277,4.486105918884277,2021831,1.3283629417419434,1.307926058769226,62467,0.5251240134239197,0.5251240134239197,2265841
2002-12-23 00:00:00+00:00,4.800000190734863,4.468292236328125,255777,4.363199234008789,4.363199234008789,1371516,1.3692350387573242,1.2874900102615356,34238,0.5008879899978638,0.5008879899978638,1668577
2002-12-24 00:00:00+00:00,4.556097030639648,4.224390029907227,484499,4.240292072296143,4.240292072296143,1873724,1.307926058769226,1.2466169595718384,181300,0.4685719907283783,0.4685719907283783,2836217
2002-12-25 00:00:00+00:00,4.390243053436279,4.31219482421875,173690,4.3017449378967285,4.3017449378967285,1602490,1.3283629417419434,1.2874900102615356,142507,0.4766510128974914,0.4766510128974914,1910087
2002-12-26 00:00:00+00:00,4.556097030639648,4.390243053436279,324193,4.3017449378967285,4.3017449378967285,2194398,1.3283629417419434,1.307926058769226,129679,0.4847300052642822,0.4847300052642822,3084649
2002-12-27 00:00:00+00:00,4.390243053436279,4.31219482421875,174289,4.240292072296143,4.240292072296143,1713867,1.307926058769226,1.2874900102615356,48670,0.4685719907283783,0.4685719907283783,1476659
2002-12-30 00:00:00+00:00,4.390243053436279,4.224390029907227,55300,4.178837776184082,4.178837776184082,1708795,1.307926058769226,1.2670539617538452,19866,0.4604940116405487,0.4604940116405487,561593
2002-12-31 00:00:00+00:00,4.31219482421875,4.224390029907227,51420,4.240292072296143,4.240292072296143,613852,1.2874900102615356,1.2874900102615356,15761,0.4685719907283783,0.4685719907283783,758963
2003-01-01 00:00:00+00:00,4.146340847015381,4.146340847015381,0,4.240292072296143,4.240292072296143,0,1.2466169595718384,1.2466169595718384,0,0.4685719907283783,0.4685719907283783,0
2003-01-02 00:00:00+00:00,4.390243053436279,4.31219482421875,175983,4.3017449378967285,4.3017449378967285,1903674,1.307926058769226,1.2874900102615356,14072,0.4847300052642822,0.4847300052642822,1670361
2003-01-03 00:00:00+00:00,4.468292236328125,4.390243053436279,157157,4.3017449378967285,4.3017449378967285,1347722,1.307926058769226,1.2874900102615356,15673,0.492808997631073,0.492808997631073,1300919
2003-01-06 00:00:00+00:00,4.468292236328125,4.224390029907227,148886,4.117384910583496,4.117384910583496,2756064,1.2466169595718384,1.2261810302734375,16314,0.4766510128974914,0.4766510128974914,1290718
2003-01-07 00:00:00+00:00,4.224390029907227,3.9024391174316406,332633,3.9944779872894287,3.9944779872894287,1314157,1.205744981765747,1.1648720502853394,24461,0.4443359971046448,0.4443359971046448,1409022
2003-01-08 00:00:00+00:00,4.068292140960693,4.068292140960693,404074,3.9944779872894287,3.9944779872894287,2485410,1.1853079795837402,1.1853079795837402,8739,0.4604940116405487,0.4604940116405487,2333742
2003-01-09 00:00:00+00:00,4.224390029907227,4.146340847015381,152798,3.9944779872894287,3.9944779872894287,2971712,1.2261810302734375,1.205744981765747,60113,0.5008879899978638,0.5008879899978638,5539004
2003-01-10 00:00:00+00:00,4.31219482421875,4.224390029907227,102072,3.9944779872894287,3.9944779872894287,1936206,1.2874900102615356,1.2466169595718384,75270,0.492808997631073,0.492808997631073,3506546
2003-01-13 00:00:00+00:00,4.31219482421875,4.224390029907227,135871,4.055931091308594,4.055931091308594,1573451,1.2874900102615356,1.2874900102615356,45578,0.5735970139503479,0.5735970139503479,16909608
2003-01-14 00:00:00+00:00,4.468292236328125,4.31219482421875,320156,3.9944779872894287,3.9944779872894287,1159049,1.2874900102615356,1.2670539617538452,31427,0.5897549986839294,0.5897549986839294,20260124
2003-01-15 00:00:00+00:00,4.468292236328125,4.390243053436279,250504,3.9944779872894287,3.9944779872894287,912219,1.2874900102615356,1.2670539617538452,25566,0.5655189752578735,0.5655189752578735,6128053
2003-01-16 00:00:00+00:00,4.556097030639648,4.468292236328125,187484,4.055931091308594,4.055931091308594,2560765,1.307926058769226,1.2874900102615356,72689,0.549360990524292,0.549360990524292,4199013
2003-01-17 00:00:00+00:00,4.556097030639648,4.468292236328125,268729,3.9944779872894287,3.9944779872894287,1683508,1.2874900102615356,1.2466169595718384,11910,0.5412819981575012,0.5412819981575012,2045466
2003-01-20 00:00:00+00:00,4.712194919586182,4.634146213531494,221394,4.117384910583496,4.117384910583496,1519612,1.2670539617538452,1.2670539617538452,16216,0.5655189752578735,0.5655189752578735,11420905
2003-01-21 00:00:00+00:00,4.800000190734863,4.634146213531494,153296,4.240292072296143,4.240292072296143,1203944,1.2670539617538452,1.2670539617538452,15947,0.5655189752578735,0.5655189752578735,3751836
2003-01-22 00:00:00+00:00,4.634146213531494,4.468292236328125,187536,4.117384910583496,4.117384910583496,922780,1.3283629417419434,1.307926058769226,649120,0.5816760063171387,0.5816760063171387,6416494
2003-01-23 00:00:00+00:00,4.712194919586182,4.634146213531494,169264,4.240292072296143,4.240292072296143,1357598,1.3283629417419434,1.3283629417419434,359486,0.5655189752578735,0.5655189752578735,3594524
2003-01-24 00:00:00+00:00,4.712194919586182,4.634146213531494,101338,4.117384910583496,4.117384910583496,447649,1.3283629417419434,1.3283629417419434,33205,0.5574399828910828,0.5574399828910828,1932578
2003-01-27 00:00:00+00:00,4.800000190734863,4.634146213531494,198586,4.178837776184082,4.178837776184082,2593598,1.3283629417419434,1.3283629417419434,20424,0.605912983417511,0.605912983417511,14569644
2003-01-28 00:00:00+00:00,4.800000190734863,4.712194919586182,131043,4.055931091308594,4.055931091308594,1117484,1.3283629417419434,1.2874900102615356,109261,0.5816760063171387,0.5816760063171387,8489894
2003-01-29 00:00:00+00:00,4.878047943115234,4.800000190734863,103863,4.055931091308594,4.055931091308594,2127501,1.3283629417419434,1.307926058769226,112104,0.5816760063171387,0.5816760063171387,2694992
2003-01-30 00:00:00+00:00,4.878047943115234,4.712194919586182,288553,4.178837776184082,4.178837776184082,1529081,1.3487989902496338,1.3283629417419434,199066,0.5655189752578735,0.5655189752578735,3216679
2003-01-31 00:00:00+00:00,4.712194919586182,4.712194919586182,218396,4.178837776184082,4.178837776184082,368156,1.3283629417419434,1.3283629417419434,64604,0.5655189752578735,0.5655189752578735,896347
2003-02-03 00:00:00+00:00,4.800000190734863,4.712194919586182,76882,4.240292072296143,4.240292072296143,693765,1.3487989902496338,1.3283629417419434,18310,0.5655189752578735,0.5655189752578735,1015182
2003-02-04 00:00:00+00:00,4.800000190734863,4.556097030639648,84559,4.117384910583496,4.117384910583496,1380843,1.3487989902496338,1.3283629417419434,32391,0.549360990524292,0.549360990524292,3429751
2003-02-05 00:00:00+00:00,4.556097030639648,4.468292236328125,69960,4.117384910583496,4.117384910583496,962483,1.3487989902496338,1.3283629417419434,27651,0.5251240134239197,0.5251240134239197,1788827
2003-02-06 00:00:00+00:00,4.634146213531494,4.468292236328125,154923,4.240292072296143,4.240292072296143,1645750,1.3692350387573242,1.3487989902496338,44311,0.5412819981575012,0.5412819981575012,5939273
2003-02-07 00:00:00+00:00,4.712194919586182,4.712194919586182,407042,4.424652099609375,4.424652099609375,1226131,1.491853952407837,1.4305440187454224,799288,0.549360990524292,0.549360990524292,2199454
2003-02-10 00:00:00+00:00,4.634146213531494,4.634146213531494,0,4.363199234008789,4.363199234008789,0,1.4305440187454224,1.4305440187454224,0,0.549360990524292,0.549360990524292,0
2003-02-11 00:00:00+00:00,4.634146213531494,4.634146213531494,0,4.363199234008789,4.363199234008789,0,1.4305440187454224,1.4305440187454224,0,0.549360990524292,0.549360990524292,0
2003-02-12 00:00:00+00:00,4.634146213531494,4.634146213531494,0,4.363199234008789,4.363199234008789,0,1.4305440187454224,1.4305440187454224,0,0.549360990524292,0.549360990524292,0
2003-02-13 00:00:00+00:00,4.634146213531494,4.634146213531494,0,4.363199234008789,4.363199234008789,0,1.4305440187454224,1.4305440187454224,0,0.549360990524292,0.549360990524292,0
2003-02-14 00:00:00+00:00,4.634146213531494,4.634146213531494,0,4.363199234008789,4.363199234008789,0,1.4305440187454224,1.4305440187454224,0,0.549360990524292,0.549360990524292,0
2003-02-17 00:00:00+00:00,4.712194919586182,4.634146213531494,52287,4.424652099609375,4.424652099609375,1154804,1.47141695022583,1.4305440187454224,150013,0.5574399828910828,0.5574399828910828,2711520
2003-02-18 00:00:00+00:00,4.95609712600708,4.800000190734863,412718,4.609013080596924,4.609013080596924,4081425,1.491853952407837,1.4509810209274292,132616,0.5735970139503479,0.5735970139503479,6141457
2003-02-19 00:00:00+00:00,4.95609712600708,4.712194919586182,480886,4.609013080596924,4.609013080596924,3251875,1.491853952407837,1.4509810209274292,110039,0.5735970139503479,0.5735970139503479,6676019
2003-02-20 00:00:00+00:00,4.95609712600708,4.712194919586182,525563,4.547558784484863,4.547558784484863,4488462,1.5122900009155271,1.4509810209274292,307765,0.5735970139503479,0.5735970139503479,7056703
2003-02-21 00:00:00+00:00,4.95609712600708,4.800000190734863,283760,4.424652099609375,4.424652099609375,4008261,1.491853952407837,1.47141695022583,124421,0.5655189752578735,0.5655189752578735,3320651
2003-02-24 00:00:00+00:00,4.95609712600708,4.634146213531494,439196,4.424652099609375,4.424652099609375,2113557,1.5327260494232178,1.5122900009155271,331348,0.5655189752578735,0.5655189752578735,1436360
2003-02-25 00:00:00+00:00,4.634146213531494,4.556097030639648,114572,4.240292072296143,4.240292072296143,1585438,1.5122900009155271,1.47141695022583,45380,0.5574399828910828,0.5574399828910828,1382796
2003-02-26 00:00:00+00:00,4.556097030639648,4.556097030639648,203899,4.240292072296143,4.240292072296143,2826349,1.5122900009155271,1.491853952407837,157655,0.5574399828910828,0.5574399828910828,998306
2003-02-27 00:00:00+00:00,4.634146213531494,4.556097030639648,162311,4.240292072296143,4.240292072296143,3286625,1.5122900009155271,1.491853952407837,89406,0.549360990524292,0.549360990524292,1540616
2003-02-28 00:00:00+00:00,4.712194919586182,4.556097030639648,169239,4.363199234008789,4.363199234008789,2005600,1.5122900009155271,1.491853952407837,74585,0.5655189752578735,0.5655189752578735,1788599
2003-03-03 00:00:00+00:00,4.390243053436279,4.146340847015381,415749,3.81011700630188,3.81011700630188,5025413,1.410107970237732,1.3487989902496338,249320,0.5008879899978638,0.5008879899978638,1887176
2003-03-04 00:00:00+00:00,4.31219482421875,4.31219482421875,397445,3.81011700630188,3.81011700630188,4090524,1.4305440187454224,1.4305440187454224,244496,0.5089669823646545,0.5089669823646545,1406526
2003-03-05 00:00:00+00:00,4.468292236328125,4.390243053436279,339600,4.055931091308594,4.055931091308594,6726483,1.4509810209274292,1.4305440187454224,144507,0.5412819981575012,0.5412819981575012,2785934
2003-03-06 00:00:00+00:00,4.468292236328125,4.390243053436279,186114,4.055931091308594,4.055931091308594,3480964,1.4509810209274292,1.4305440187454224,207047,0.5251240134239197,0.5251240134239197,523783
2003-03-07 00:00:00+00:00,4.468292236328125,4.390243053436279,39139,4.055931091308594,4.055931091308594,1852557,1.47141695022583,1.4305440187454224,174020,0.5251240134239197,0.5251240134239197,1025803
2003-03-10 00:00:00+00:00,4.556097030639648,4.468292236328125,131017,3.9944779872894287,3.9944779872894287,3032610,1.4509810209274292,1.4305440187454224,149762,0.5251240134239197,0.5251240134239197,1319669
2003-03-11 00:00:00+00:00,4.468292236328125,4.390243053436279,118273,3.871571063995361,3.871571063995361,1249326,1.4305440187454224,1.389672040939331,75467,0.5170450210571289,0.5170450210571289,384132
2003-03-12 00:00:00+00:00,4.468292236328125,4.390243053436279,164918,3.9330239295959473,3.9330239295959473,98494,1.410107970237732,1.389672040939331,58106,0.5251240134239197,0.5251240134239197,679162
2003-03-13 00:00:00+00:00,4.390243053436279,4.390243053436279,115673,3.9330239295959473,3.9330239295959473,1307057,1.389672040939331,1.389672040939331,66627,0.5089669823646545,0.5089669823646545,2157583
2003-03-14 00:00:00+00:00,4.31219482421875,4.224390029907227,54992,3.9330239295959473,3.9330239295959473,1542720,1.389672040939331,1.389672040939331,26607,0.5008879899978638,0.5008879899978638,414599
2003-03-17 00:00:00+00:00,4.224390029907227,3.980487108230591,278063,3.564302921295166,3.564302921295166,2950325,1.389672040939331,1.2466169595718384,158105,0.4604940116405487,0.4604940116405487,2355677
2003-03-18 00:00:00+00:00,4.468292236328125,4.224390029907227,164941,3.81011700630188,3.81011700630188,9419557,1.410107970237732,1.3692350387573242,196497,0.492808997631073,0.492808997631073,1801681
2003-03-19 00:00:00+00:00,4.31219482421875,4.146340847015381,197595,3.564302921295166,3.564302921295166,4027614,1.3692350387573242,1.307926058769226,176800,0.4766510128974914,0.4766510128974914,5037441
2003-03-20 00:00:00+00:00,4.224390029907227,4.068292140960693,180988,3.502849102020264,3.502849102020264,4579223,1.410107970237732,1.3692350387573242,159534,0.4766510128974914,0.4766510128974914,1591697
2003-03-21 00:00:00+00:00,3.980487108230591,3.824389934539795,269104,3.3184890747070312,3.3184890747070312,3587040,1.3283629417419434,1.2874900102615356,91552,0.4604940116405487,0.4604940116405487,2706405
2003-03-24 00:00:00+00:00,3.9024391174316406,3.658535957336426,112878,3.1955819129943848,3.1955819129943848,2599923,1.2874900102615356,1.2261810302734375,55099,0.4604940116405487,0.4604940116405487,4783460
2003-03-25 00:00:00+00:00,3.824389934539795,3.658535957336426,607685,3.3184890747070312,3.3184890747070312,2452225,1.2670539617538452,1.2466169595718384,48614,0.5089669823646545,0.5089669823646545,9971189
2003-03-26 00:00:00+00:00,3.9024391174316406,3.824389934539795,322879,3.441395998001098,3.441395998001098,2131264,1.307926058769226,1.2670539617538452,78596,0.5412819981575012,0.5412819981575012,25580592
2003-03-27 00:00:00+00:00,3.9024391174316406,3.824389934539795,119661,3.441395998001098,3.441395998001098,2762922,1.2874900102615356,1.2670539617538452,52384,0.5735970139503479,0.5735970139503479,14292228
2003-03-28 00:00:00+00:00,3.9024391174316406,3.9024391174316406,188672,3.441395998001098,3.441395998001098,833314,1.3487989902496338,1.3283629417419434,307094,0.5735970139503479,0.5735970139503479,4454437
2003-03-31 00:00:00+00:00,3.9024391174316406,3.824389934539795,64879,3.441395998001098,3.441395998001098,904615,1.3487989902496338,1.3283629417419434,44344,0.5655189752578735,0.5655189752578735,9083265
2003-04-01 00:00:00+00:00,4.068292140960693,3.980487108230591,494374,3.502849102020264,3.502849102020264,1271701,1.3487989902496338,1.3283629417419434,56406,0.5655189752578735,0.5655189752578735,3867694
2003-04-02 00:00:00+00:00,4.068292140960693,3.980487108230591,171565,3.564302921295166,3.564302921295166,3166464,1.4509810209274292,1.410107970237732,481548,0.5574399828910828,0.5574399828910828,3994927
2003-04-03 00:00:00+00:00,4.146340847015381,4.146340847015381,175712,3.625756025314331,3.625756025314331,2411942,1.5531630516052246,1.5327260494232178,680625,0.5655189752578735,0.5655189752578735,5454546
2003-04-04 00:00:00+00:00,4.31219482421875,4.146340847015381,731352,3.748663902282715,3.748663902282715,3885603,1.594035029411316,1.5122900009155271,317322,0.5574399828910828,0.5574399828910828,4818865
2003-04-07 00:00:00+00:00,4.224390029907227,4.224390029907227,338818,3.81011700630188,3.81011700630188,2361669,1.737089991569519,1.6962169408798218,823653,0.5655189752578735,0.5655189752578735,3997308
2003-04-08 00:00:00+00:00,4.224390029907227,4.146340847015381,486109,3.748663902282715,3.748663902282715,1957554,1.7983989715576172,1.7575260400772097,579031,0.5655189752578735,0.5655189752578735,2612354
2003-04-09 00:00:00+00:00,4.068292140960693,4.068292140960693,59927,3.748663902282715,3.748663902282715,2545608,1.7575260400772097,1.737089991569519,559160,0.5655189752578735,0.5655189752578735,1918372
2003-04-10 00:00:00+00:00,4.224390029907227,4.068292140960693,463942,3.748663902282715,3.748663902282715,4419215,1.9823260307312007,1.921017050743103,2223333,0.5655189752578735,0.5655189752578735,3217638
2003-04-11 00:00:00+00:00,4.146340847015381,4.068292140960693,150837,3.687210083007813,3.687210083007813,2427242,1.9618899822235107,1.9005810022354128,517025,0.5655189752578735,0.5655189752578735,4358912
2003-04-14 00:00:00+00:00,4.224390029907227,4.195120811462402,409820,3.785536050796509,3.785536050796509,5045079,2.084507942199707,2.033416986465454,1546897,0.5776370167732239,0.5776370167732239,3868511
2003-04-15 00:00:00+00:00,4.458536148071289,4.419511795043945,962294,3.9330239295959473,3.9330239295959473,9890194,2.084507942199707,1.9823260307312007,548605,0.601872980594635,0.601872980594635,11723819
2003-04-16 00:00:00+00:00,4.780487060546875,4.780487060546875,1192580,3.908442974090576,3.908442974090576,8774966,1.9823260307312007,1.972108006477356,574978,0.5897549986839294,0.5897549986839294,2893402
2003-04-17 00:00:00+00:00,4.907317161560059,4.780487060546875,734645,3.8838610649108887,3.8838610649108887,5595198,2.0231990814208984,1.9618899822235107,404282,0.5897549986839294,0.5897549986839294,2296133
2003-04-18 00:00:00+00:00,4.848780155181885,4.751218795776367,130071,3.8592801094055176,3.8592801094055176,1943737,2.0640718936920166,2.033416986465454,649534,0.5816760063171387,0.5816760063171387,882134
2003-04-21 00:00:00+00:00,5.141462802886963,5.102438926696777,640577,3.908442974090576,3.908442974090576,4860615,2.1253809928894043,2.0640718936920166,707176,0.5978339910507202,0.5978339910507202,4921387
2003-04-22 00:00:00+00:00,5.199999809265137,5.102438926696777,873494,3.9330239295959473,3.9330239295959473,8465084,2.1253809928894043,2.0436348915100098,469766,0.5897549986839294,0.5897549986839294,5911475
2003-04-23 00:00:00+00:00,5.004878044128418,5.004878044128418,0,3.982187032699585,3.982187032699585,0,2.084507942199707,2.084507942199707,0,0.5897549986839294,0.5897549986839294,0
2003-04-24 00:00:00+00:00,5.2390241622924805,5.102438926696777,771643,3.8592801094055176,3.8592801094055176,4223879,2.074290037155152,2.0436348915100098,296006,0.5816760063171387,0.5816760063171387,2266710
2003-04-25 00:00:00+00:00,5.170731067657471,5.102438926696777,408262,3.834697961807251,3.834697961807251,5250663,2.0640718936920166,2.033416986465454,223902,0.5857160091400146,0.5857160091400146,3571618
2003-04-28 00:00:00+00:00,5.141462802886963,5.004878044128418,298503,3.8592801094055176,3.8592801094055176,2400755,2.104943990707397,2.0640718936920166,384918,0.5857160091400146,0.5857160091400146,2017256
2003-04-29 00:00:00+00:00,5.043901920318604,4.975608825683594,296342,3.834697961807251,3.834697961807251,1850786,2.104943990707397,2.0436348915100098,261290,0.5857160091400146,0.5857160091400146,484268
2003-04-30 00:00:00+00:00,5.043901920318604,4.975608825683594,311605,3.8838610649108887,3.8838610649108887,4675294,1.9618899822235107,1.915907979011536,384284,0.5897549986839294,0.5897549986839294,2941767
2003-05-01 00:00:00+00:00,5.004878044128418,4.878047943115234,277437,3.908442974090576,3.908442974090576,4517445,2.115161895751953,1.9312349557876587,831833,0.5857160091400146,0.5857160091400146,1260889
2003-05-02 00:00:00+00:00,4.878047943115234,4.809755802154541,120681,3.834697961807251,3.834697961807251,2193220,1.946563005447388,1.8699259757995603,242469,0.5816760063171387,0.5816760063171387,1059492
2003-05-05 00:00:00+00:00,4.878047943115234,4.809755802154541,122901,3.81011700630188,3.81011700630188,1196930,1.9005810022354128,1.7626349925994873,783437,0.5735970139503479,0.5735970139503479,687969
2003-05-06 00:00:00+00:00,4.907317161560059,4.878047943115234,119272,3.760953903198242,3.760953903198242,3738928,1.7626349925994873,1.7319810390472412,220144,0.5735970139503479,0.5735970139503479,742337
2003-05-07 00:00:00+00:00,4.848780155181885,4.712194919586182,110218,3.564302921295166,3.564302921295166,4076844,1.670672059059143,1.624690055847168,267960,0.5614789724349976,0.5614789724349976,849478
2003-05-08 00:00:00+00:00,4.780487060546875,4.682926177978516,91492,3.588884115219116,3.588884115219116,4167692,1.7779630422592163,1.6093629598617554,131781,0.5574399828910828,0.5574399828910828,844752
2003-05-09 00:00:00+00:00,4.751218795776367,4.614634037017822,167047,3.588884115219116,3.588884115219116,2247758,1.640017032623291,1.6093629598617554,134088,0.5533999800682068,0.5533999800682068,343344
2003-05-12 00:00:00+00:00,4.712194919586182,4.682926177978516,238608,3.564302921295166,3.564302921295166,1958940,1.624690055847168,1.5633809566497805,100397,0.5533999800682068,0.5533999800682068,327543
2003-05-13 00:00:00+00:00,4.780487060546875,4.682926177978516,315411,3.588884115219116,3.588884115219116,2399228,1.5787080526351929,1.5633809566497805,96431,0.549360990524292,0.549360990524292,752954
2003-05-14 00:00:00+00:00,4.556097030639648,4.458536148071289,158530,3.441395998001098,3.441395998001098,3135547,1.5327260494232178,1.4806139469146729,105389,0.5251240134239197,0.5251240134239197,710930
2003-05-15 00:00:00+00:00,4.517073154449463,4.390243053436279,239810,3.392232894897461,3.392232894897461,4722587,1.502071976661682,1.486744046211243,129041,0.5291640162467957,0.5291640162467957,669473
2003-05-16 00:00:00+00:00,4.419511795043945,4.360974788665772,147823,3.392232894897461,3.392232894897461,2119217,1.5572500228881836,1.5480539798736572,161674,0.5291640162467957,0.5291640162467957,861020
2003-05-19 00:00:00+00:00,4.419511795043945,4.419511795043945,0,3.392232894897461,3.392232894897461,0,1.5480539798736572,1.5480539798736572,0,0.5251240134239197,0.5251240134239197,0
2003-05-20 00:00:00+00:00,4.419511795043945,4.390243053436279,135400,3.392232894897461,3.392232894897461,2178476,1.6093629598617554,1.5480539798736572,57484,0.5332030057907104,0.5332030057907104,798270
